0.49408061799161473, 25.43384653589557, 0.0069818184509315186, 2.80602274163605, 0.34996411566439745, 0.9810120632342102, 200, 199, 192, 1
0.4952035986558469, 25.3761698187748, 0.006946228471020898, 2.7977798133522787, 0.3512144568982448, 0.9840896800908626, 199, 199, 192, 1
0.49520322676226114, 25.37618887607144, 0.007002227286008796, 2.77133011738299, 0.35471686866002833, 0.9819584450376712, 28, 103, 145, 1
0.48807914149037057, 25.74658399862617, 0.006950521476186194, 2.724505760805267, 0.3615063564974996, 0.9794911662595777, 19, 52, 76, 1
0.49471836574975236, 25.401059439777757, 0.006920868501353579, 2.762339578123831, 0.35602153948348314, 0.9776363187216329, 203, 129, 6, 1
0.4969541702097322, 25.28677968243172, 0.006911560660906022, 2.753979621279985, 0.35728271385240273, 0.9776886308059428, 195, 124, 6, 1
0.48173736280466967, 26.085522080325884, 0.006280685870325198, 2.8071432257763105, 0.35047848220855504, 0.9786475814997011, 194, 122, 2, 1
0.4849974302079857, 25.91017978996348, 0.006247262669029541, 2.8314979809358554, 0.34742380084672364, 0.9780114553747157, 189, 115, 2, 1
0.49992703698379204, 25.136409285194514, 0.00632725043012255, 2.773965798160501, 0.3541709916259041, 0.9809198110259839, 199, 196, 191, 1
0.5130928506040422, 24.491416318830645, 0.006198782120385206, 2.7875976989622986, 0.3527216076087103, 0.9832819362532222, 118, 118, 117, 1
0.48171451301636325, 26.086759428674938, 0.005800042905427938, 2.8489972775578885, 0.3448756458208585, 0.9812545316733121, 166, 54, 26, 1
0.48023146649862614, 26.167320325718645, 0.0057700550416313985, 2.8103506022777935, 0.3501765880663928, 0.9784943826939165, 160, 51, 25, 1
0.5044658987490296, 24.910247938505172, 0.006168135771966051, 2.851310042185196, 0.3443727125265642, 0.9756643465017963, 186, 184, 178, 1
0.4779979180772726, 26.289592776694285, 0.0064080709405447845, 2.8841508831565332, 0.34012667996656726, 0.9768907402745035, 186, 185, 179, 1
0.49489499388980135, 25.391993795672413, 0.00517155647939192, 2.886561501927054, 0.33989306401043895, 0.9847027464321274, 113, 17, 12, 1
0.4853462475762355, 25.891558196059435, 0.0052032261989787285, 2.829965261853824, 0.3472135492684014, 0.9817496630288497, 123, 18, 13, 1
0.4783968502756993, 26.267670046567392, 0.005725722265343861, 2.94602893479766, 0.3334343281566577, 0.9816085532723471, 192, 188, 181, 1
0.4869029628549266, 25.808778284438862, 0.005722947843138426, 2.973468189594794, 0.3299152050869972, 0.9769221614196559, 192, 189, 181, 1
0.4983016894234499, 25.218398574764702, 0.007800814864166967, 2.681104304956794, 0.36690458127982173, 0.9754385056443184, 78, 170, 203, 1
0.5020804453669151, 25.02859995906792, 0.007799004364942573, 2.671584127990114, 0.3677901872870808, 0.9734384943117973, 75, 163, 197, 1
0.5199411941102071, 24.16883054604747, 0.007681325722588235, 2.707679685106014, 0.3631586914682012, 0.9797764526630262, 208, 208, 204, 1
0.4923471742961172, 25.523393390699663, 0.00789374097772337, 2.716667794480852, 0.3618354714852634, 0.982763750131959, 207, 207, 204, 1
0.4978103615119347, 25.24328858120383, 0.00703773145643577, 2.7548806784945006, 0.3567509181132272, 0.9789180924868814, 126, 12, 6, 1
0.49241362701796965, 25.519948930862117, 0.007068070179847076, 2.736283801056705, 0.35944102348468376, 0.9808884664496865, 119, 11, 5, 1
0.478829566786582, 26.243932050169533, 0.005904220011589127, 2.782484935151167, 0.35314048852022056, 0.9798228660302338, 180, 58, 45, 1
0.47953699339257455, 26.205216255488494, 0.00591056218654825, 2.787270647532112, 0.3524280265428261, 0.9790656757483444, 142, 37, 30, 1
0.47214093162544873, 26.615719529117474, 0.005261456445655003, 2.843028571795524, 0.34532719007002444, 0.9809953319898987, 117, 117, 117, 1
0.4909370492112107, 25.59670457658386, 0.005160337942104444, 2.8607317748779124, 0.34309566989842627, 0.9808329464344934, 189, 142, 52, 1
0.4889304413760298, 25.701755405109957, 0.007849641905713477, 2.727565346829136, 0.3598150410360504, 0.9826890004004994, 117, 117, 117, 1
0.4844530239945726, 25.93929646829897, 0.0078999168127733, 2.717799407272374, 0.36096537836302334, 0.984114882382886, 85, 33, 23, 1
0.48653801554514725, 25.828137191456737, 0.006377595108875968, 2.8505806869232555, 0.34457002256965685, 0.9788222527425946, 2, 87, 71, 1
0.4877079210176757, 25.766181094901135, 0.006438782605942999, 2.842944571587475, 0.34535850115780303, 0.9788065056168981, 117, 117, 117, 1
0.4856539537428299, 25.875153527553675, 0.0063716282388058855, 2.862854967835637, 0.342910022648512, 0.9775053947483447, 3, 88, 72, 1
0.49672193320740493, 25.29860224455222, 0.006381689737499819, 2.8385992058814935, 0.34597094681307156, 0.9803222548369788, 3, 89, 73, 1
0.5035561160621106, 24.955253671885075, 0.006341861463960386, 2.8519087738344076, 0.3444473585781664, 0.9844998016660056, 2, 95, 78, 1
0.47698732869594557, 26.345292334525674, 0.006499245507467164, 2.8508061820512522, 0.34447808893567083, 0.9803675619938634, 2, 97, 80, 1
0.5204836309329554, 24.143642311736553, 0.00687248882900428, 2.7173066505393337, 0.3620702327265841, 0.9817188400230459, 207, 119, 13, 1
0.5065328255259594, 24.80860070877116, 0.007019311194602142, 2.718935113751355, 0.36179123381891387, 0.9800836207634872, 205, 203, 196, 1
0.5214933844215238, 24.096893632310696, 0.006891182384067564, 2.744741450491705, 0.3580005121614267, 0.9805617929760418, 117, 117, 117, 1
0.5111795888976775, 24.583083689741333, 0.006967285594229284, 2.7270677535423955, 0.3607449716496905, 0.9820982877887866, 199, 111, 13, 1
0.4892202902767125, 25.686527856911635, 0.007803290819022468, 2.6956297402519462, 0.3650250650507583, 0.975156557378944, 202, 200, 192, 1
0.4988725053144578, 25.189543381305658, 0.0077620382193482355, 2.6866258478496956, 0.36619934564362866, 0.9758721459481917, 204, 201, 191, 1
0.5048773599141483, 24.889946771421908, 0.007675248754999764, 2.7055634040962286, 0.36369369602393675, 0.9779781772393328, 202, 201, 194, 1
0.4940281012497457, 25.436550233822636, 0.007780357110270233, 2.698827549141755, 0.36446545764073685, 0.974268550269997, 203, 200, 191, 1
0.5136373450169559, 24.465453566162207, 0.005721987049044744, 2.8310232994965236, 0.34706095188019526, 0.9819107627413749, 208, 207, 198, 1
0.48377757461054827, 25.975512867613556, 0.0058868179101459524, 2.838319029342164, 0.3460928124339803, 0.9869175367680944, 207, 207, 197, 1
0.5156321978008264, 24.370802808580997, 0.005719018693741632, 2.8154267519021854, 0.3489711440529774, 0.9814244544429576, 206, 115, 15, 1
