0.23720601536214908, 0.007863776495400522, 1.8747108207004156e-08, 7.314501625179049e-08, 2.7019661377580126e-15, 6.474599792677935e-09, 1.8939906138367635e-16, 'CAPSULE', 'WHITE'
0.23778888945256177, 0.007897207719444216, 1.6518545019005978e-08, 6.122203092540646e-08, 1.9001670616213182e-15, 5.3128734375254475e-09, 4.2408953894521733e-16, 'CAPSULE', 'WHITE'
0.23677132217942376, 0.007852810242702181, 1.7354581323590482e-08, 5.966757814065603e-08, 1.911719146673892e-15, 5.267353134553251e-09, -1.7876904931560648e-16, 'CAPSULE', 'BLUE'
0.2386315144471157, 0.007965506955272051, 2.245360465699285e-08, 8.197756504021047e-08, 3.3004648224989397e-15, 6.89989915412533e-09, 1.215307479310226e-15, 'CAPSULE', 'BLUE'
0.23821496078327217, 0.007928386615904112, 2.434304712203037e-08, 9.02742862839861e-08, 4.231352673532222e-15, 8.038038777477432e-09, -6.694107874517706e-17, 'CAPSULE', 'WHITE'
0.2382534461201629, 0.007936164761868779, 2.8759226298281278e-08, 1.1643541941975262e-07, 6.721076482544603e-15, 1.0350082222900646e-08, 4.740182278021082e-16, 'CAPSULE', 'WHITE'
0.2544360804835993, 0.008724214009709033, 4.169964170396636e-08, 1.584840553951783e-07, 1.2708446637145277e-14, 1.4662659273651959e-08, 2.1185154033081557e-15, 'CAPSULE', 'BLUE'
0.25470347463150245, 0.008723226616636439, 4.203531312410309e-08, 1.5503855829620996e-07, 1.2214857627124956e-14, 1.4239796394524948e-08, -2.7291672276866222e-15, 'CAPSULE', 'BLUE'
0.25036574444957355, 0.008542705572227223, 6.317963838136835e-08, 2.465999679877132e-07, 3.033554208082272e-14, 2.2551117209589388e-08, -5.215805994959228e-15, 'CAPSULE', 'WHITE'
0.2516611964570865, 0.008604886054175517, 4.521569241988452e-08, 1.667025662666377e-07, 1.4406232894311134e-14, 1.5434025983023136e-08, -1.3884023398748332e-15, 'CAPSULE', 'WHITE'
0.2692491158657122, 0.009364602071966946, 7.550823552091378e-08, 2.7813708214011633e-07, 3.990737126699236e-14, 2.6688286061637435e-08, 5.665119474189507e-15, 'CAPSULE', 'BROWN'
0.2708552721988997, 0.009476216023383091, 7.938877584195913e-08, 2.725690892432493e-07, 3.825186672337778e-14, 2.5592918480825088e-08, 1.2018115611581987e-14, 'CAPSULE', 'BROWN'
0.21859414222025125, 0.007043713261848623, 1.7523648212527056e-07, 6.181124066597737e-07, 2.0278557914629703e-13, 5.1661360192036336e-08, -1.6170323756957544e-14, 'TEAR', 'YELLOW'
0.2186286788702932, 0.007044914735268296, 1.7180194574671302e-07, 6.062996379149559e-07, 1.9558400603362262e-13, 5.085185734458783e-08, 6.1078257565608714e-15, 'TEAR', 'YELLOW'
0.22957955586222314, 0.007754262956928999, 4.0929820128835525e-07, 1.3887074786890433e-06, 1.0469672294779935e-12, 1.2228606314800112e-07, -3.885840745325911e-15, 'TEAR', 'YELLOW'
0.22942908127234524, 0.0077420895004854775, 3.744062991130373e-07, 1.2611397340308149e-06, 8.659963282310175e-13, 1.1086590520871422e-07, 3.22175823394741e-14, 'TEAR', 'YELLOW'
0.368834859212062, 0.016045695948660295, 4.247864102837692e-09, 4.829552108039061e-08, -5.227256470336847e-16, 8.571716619892497e-10, -4.530652045433024e-16, 'OVAL', 'YELLOW'
0.3686073027568656, 0.015975789356194908, 6.009116009006477e-10, 5.6641054717935365e-09, -1.0369427482653346e-17, 2.8459887827711483e-10, -1.292452737958177e-18, 'OVAL', 'YELLOW'
0.253610004818428, 0.008659118564413194, 8.594368284331718e-08, 3.375584233924897e-07, 5.697102512898212e-14, 3.115385440628367e-08, -7.744823413878135e-15, 'CAPSULE', 'GRAY'
0.25155930624694145, 0.008538476822583197, 8.29712524502246e-08, 3.181240692978895e-07, 5.145540160711372e-14, 2.928859218777649e-08, 4.858831153311572e-15, 'CAPSULE', 'GRAY'
0.21302471299863857, 0.006792509902217186, 1.5767629729782208e-11, 5.549681503269507e-11, 1.1652736659763344e-21, 3.0282941236877864e-12, -1.156378245688131e-21, 'ROUND', 'BROWN'
0.21291162285798215, 0.006784587217975716, 1.1955075602898062e-11, 3.19676682598122e-11, 2.781406477046794e-22, 1.0821619553539253e-12, 5.596387062485302e-22, 'ROUND', 'BROWN'
0.23408871368440287, 0.008343631169596476, 3.0329089872088447e-10, 1.1061316334334803e-09, 5.848011410740187e-19, 8.784061510697086e-11, -2.61679398970816e-19, 'ROUND', 'BROWN'
0.23443038855699055, 0.008371842541432407, 3.8148060154796847e-10, 1.1112883041934391e-09, 7.218638575414231e-19, 1.0086460096839885e-10, 4.955776299579906e-20, 'ROUND', 'BROWN'
0.24464801688192347, 0.008728597577533128, 1.539215463706879e-10, 6.655979629710676e-10, 1.7560896551705302e-19, 4.5795659569448835e-11, 1.206188129915575e-19, 'OVAL', 'RED'
0.24497621278716314, 0.00875131886089399, 3.76173322382676e-10, 1.044382672315865e-09, -1.209360312083135e-19, -3.109231185934721e-11, -6.43343144022212e-19, 'OVAL', 'RED'
0.21752960409468533, 0.007105794747399726, 7.35648363513459e-12, 1.0816646480343693e-11, -9.544644611055171e-23, -9.002363678445428e-13, -1.4140147423838543e-23, 'ROUND', 'RED'
